txId,timestep,community,pcid,label
312470026.0,22,145,208,0
372696372.0,22,0,419,0
372823078.0,22,146,531,0
372812154.0,22,2,420,1
372813321.0,22,147,532,0
314193733.0,22,148,533,0
308449076.0,22,148,533,0
372722330.0,22,88,487,0
315988397.0,22,149,379,0
372954283.0,22,150,534,0
372971681.0,22,151,535,0
321774738.0,22,0,419,0
310504960.0,22,0,419,0
372739844.0,22,71,473,0
373075955.0,22,152,314,0
368747051.0,22,2,420,1
373112431.0,22,2,420,0
372979919.0,22,0,419,0
372960194.0,22,153,536,1
313464885.0,22,125,516,0
307095420.0,22,10,330,0
372829175.0,22,154,537,0
368766171.0,22,2,420,0
372979931.0,22,0,419,0
372688256.0,22,155,356,0
372822878.0,22,0,419,0
312818907.0,22,71,473,0
372822946.0,22,71,473,0
372727534.0,22,156,331,1
372811992.0,22,156,331,1
317009251.0,22,0,419,0
322441061.0,22,157,538,1
312446681.0,22,2,420,0
310569922.0,22,40,332,0
268220655.0,22,0,419,0
321139138.0,22,82,482,0
312451257.0,22,121,212,0
372872689.0,22,121,212,0
310552194.0,22,158,539,0
317009254.0,22,158,539,0
321602331.0,22,0,419,0
372723797.0,22,2,420,0
372722341.0,22,0,419,0
335450070.0,22,1,21,0
372527336.0,22,159,100,0
372972124.0,22,40,332,0
310646801.0,22,34,444,0
372872543.0,22,5,421,0
328228592.0,22,160,221,0
315580245.0,22,54,458,0
321139480.0,22,54,458,0
125080648.0,22,161,349,0
372532917.0,22,162,540,0
310795313.0,22,0,419,0
372723702.0,22,2,420,0
342808402.0,22,163,541,0
312520235.0,22,66,469,0
368737984.0,22,19,432,0
199431541.0,22,164,542,0
317006255.0,22,0,419,0
301051633.0,22,2,420,0
372539858.0,22,56,460,0
218897600.0,22,0,419,0
312468549.0,22,165,543,0
372962296.0,22,166,544,0
308801905.0,22,0,419,0
316100086.0,22,0,419,0
315685734.0,22,0,419,0
315767708.0,22,165,543,0
312468551.0,22,165,543,0
368811595.0,22,167,545,0
372812570.0,22,90,489,0
310607530.0,22,2,420,0
317009342.0,22,133,521,0
321248004.0,22,0,419,0
372739875.0,22,0,419,0
368746484.0,22,168,416,1
311163868.0,22,169,546,0
310795321.0,22,123,514,0
310559056.0,22,123,514,0
313647362.0,22,170,411,1
321108183.0,22,0,419,0
123082608.0,22,40,332,0
67352006.0,22,14,428,0
368736165.0,22,2,420,0
321468856.0,22,0,419,0
368737979.0,22,0,419,0
372739751.0,22,108,503,0
372822865.0,22,108,503,0
317009259.0,22,171,547,0
310559209.0,22,171,547,0
318847863.0,22,51,455,0
372726134.0,22,172,548,1
307068833.0,22,0,419,0
372812249.0,22,173,549,1
372823086.0,22,0,419,0
372812266.0,22,174,550,1
372867400.0,22,174,550,1
198518543.0,22,60,463,0
372750958.0,22,0,419,0
310647605.0,22,0,419,0
372696418.0,22,0,419,0
372980325.0,22,0,419,0
372965514.0,22,175,551,0
315957693.0,22,0,419,0
314795299.0,22,31,441,0
312449486.0,22,31,441,0
372672188.0,22,4,23,0
306837291.0,22,0,419,0
368775154.0,22,18,161,0
368783421.0,22,0,419,0
373112230.0,22,176,552,0
372822867.0,22,169,546,0
373076333.0,22,177,553,0
372812240.0,22,2,420,1
372816766.0,22,121,212,0
372872725.0,22,121,212,0
310991378.0,22,123,514,0
372680774.0,22,178,554,0
340291419.0,22,1,21,0
372722876.0,22,0,419,0
311825125.0,22,0,419,0
312451704.0,22,179,555,0
372686107.0,22,180,357,0
298128558.0,22,181,556,0
372812575.0,22,54,458,0
344658206.0,22,182,557,0
372681859.0,22,0,419,0
316593990.0,22,183,558,0
195823686.0,22,18,161,1
296554692.0,22,1,21,0
368738946.0,22,133,521,0
314907442.0,22,7,423,0
317009336.0,22,146,531,0
372724578.0,22,60,463,0
314853973.0,22,42,449,0
311608482.0,22,4,23,0
315580226.0,22,184,559,0
372672236.0,22,40,332,0
317009341.0,22,7,423,0
372979706.0,22,7,423,0
316099026.0,22,11,425,0
310381595.0,22,3,25,0
372866568.0,22,61,464,0
373110096.0,22,185,293,0
310559249.0,22,186,560,0
368735653.0,22,2,420,0
372723784.0,22,2,420,0
146002007.0,22,10,330,0
185769465.0,22,10,330,0
372672184.0,22,4,23,0
372957779.0,22,187,561,0
314517251.0,22,42,449,0
310425441.0,22,188,562,1
372726129.0,22,189,563,1
372739738.0,22,23,435,0
316100135.0,22,23,435,0
368782781.0,22,0,419,0
372729207.0,22,2,420,1
301501234.0,22,12,426,0
372956706.0,22,5,421,0
224482978.0,22,190,564,0
323889132.0,22,190,564,0
320008688.0,22,45,451,0
372878752.0,22,0,419,0
322987420.0,22,54,458,0
372957764.0,22,123,514,0
311163814.0,22,23,435,0
311398542.0,22,23,435,0
368782354.0,22,40,332,0
203345754.0,22,40,332,0
307388907.0,22,191,565,0
373160360.0,22,0,419,0
372739798.0,22,158,539,0
310229131.0,22,18,161,0
317402213.0,22,192,404,0
372539835.0,22,18,161,0
331508307.0,22,18,161,0
372961166.0,22,193,566,1
317009267.0,22,186,560,0
372962254.0,22,186,560,0
372812573.0,22,0,419,0
341924681.0,22,40,332,0
315579993.0,22,26,436,0
316100073.0,22,0,419,0
320400393.0,22,54,458,0
312058851.0,22,0,419,0
321667503.0,22,194,567,0
312468597.0,22,194,567,0
322986369.0,22,59,462,0
372980225.0,22,195,137,0
312446690.0,22,2,420,0
312446689.0,22,2,420,0
372681930.0,22,5,421,0
368735974.0,22,2,420,0
372526872.0,22,5,421,0
368838129.0,22,5,421,0
115542550.0,22,1,21,0
368754914.0,22,2,420,0
372723972.0,22,2,420,0
372812233.0,22,2,420,1
328041157.0,22,0,419,0
312447975.0,22,37,82,0
312447972.0,22,37,82,0
372535874.0,22,37,82,0
312447958.0,22,37,82,0
372960175.0,22,196,278,1
306390911.0,22,109,74,0
372741139.0,22,70,472,0
372823505.0,22,70,472,0
372671152.0,22,197,568,1
372739402.0,22,198,569,0
321537270.0,22,199,570,0
316099809.0,22,199,570,0
315816118.0,22,200,571,0
372961123.0,22,0,419,0
315025571.0,22,0,419,0
372527086.0,22,201,204,0
372726702.0,22,131,381,1
372970791.0,22,202,572,0
368766050.0,22,2,420,0
340832122.0,22,2,420,0
312468825.0,22,203,401,0
372726755.0,22,204,573,1
321864583.0,22,78,478,0
301501245.0,22,78,478,0
314727630.0,22,22,434,0
373082396.0,22,205,574,0
372812150.0,22,206,575,1
321163150.0,22,25,92,0
372811666.0,22,25,92,0
372810471.0,22,2,420,0
372864873.0,22,2,420,0
308010808.0,22,207,576,0
372812145.0,22,208,202,1
372722759.0,22,8,424,0
372681801.0,22,169,546,0
312520642.0,22,0,419,0
372727537.0,22,0,419,0
368737091.0,22,2,420,0
372723780.0,22,2,420,0
372527520.0,22,209,577,0
372959856.0,22,210,182,0
372670803.0,22,211,578,1
312108602.0,22,0,419,0
372726685.0,22,212,579,1
372732806.0,22,213,580,0
373083311.0,22,214,581,0
313162306.0,22,30,440,0
372970040.0,22,215,276,0
372526021.0,22,216,582,0
312468535.0,22,216,582,0
312468579.0,22,123,514,0
368736399.0,22,2,420,0
372810494.0,22,2,420,0
372554403.0,22,217,39,0
41830054.0,22,217,39,0
372960038.0,22,218,583,1
130608543.0,22,0,419,0
372812197.0,22,2,420,1
372670716.0,22,7,423,0
372739753.0,22,7,423,0
372721855.0,22,0,419,0
313647377.0,22,219,127,1
317009327.0,22,220,584,0
310559216.0,22,220,584,0
312451055.0,22,121,212,0
372872692.0,22,121,212,0
322987453.0,22,76,476,0
311464078.0,22,61,464,0
314727858.0,22,97,495,0
316628819.0,22,97,495,0
315032736.0,22,221,585,0
335305318.0,22,68,18,1
324398354.0,22,222,586,0
372881892.0,22,223,587,0
310550069.0,22,3,25,0
372983905.0,22,3,25,0
321112780.0,22,0,419,0
372722625.0,22,0,419,0
372878766.0,22,224,240,0
252284272.0,22,0,419,0
373155071.0,22,121,212,0
372696414.0,22,0,419,0
328782551.0,22,225,588,0
312449460.0,22,225,588,0
372872721.0,22,121,212,0
372971115.0,22,121,212,0
372727700.0,22,9,156,0
372723979.0,22,2,420,0
310795316.0,22,0,419,0
372825396.0,22,0,419,0
372739423.0,22,78,478,0
372812278.0,22,226,589,1
307362615.0,22,0,419,0
368735941.0,22,2,420,0
368737697.0,22,0,419,0
311317979.0,22,227,132,0
306797355.0,22,108,503,0
372688298.0,22,18,161,0
310504966.0,22,88,487,0
372878639.0,22,88,487,0
311365779.0,22,183,558,0
315580258.0,22,183,558,0
321108186.0,22,0,419,0
307221938.0,22,217,39,0
373108487.0,22,0,419,0
310756841.0,22,146,531,0
372980280.0,22,87,486,0
372872481.0,22,121,212,0
372970437.0,22,121,212,0
372748823.0,22,228,590,0
372534329.0,22,18,161,0
296712837.0,22,68,18,1
336113454.0,22,2,420,0
372672268.0,22,0,419,0
321860113.0,22,0,419,0
372979921.0,22,0,419,0
251475360.0,22,0,419,0
372810539.0,22,2,420,0
287644303.0,22,229,591,0
344764305.0,22,5,421,0
329791475.0,22,2,420,0
310647947.0,22,230,592,0
310559243.0,22,0,419,0
310376674.0,22,0,419,0
372535630.0,22,10,330,0
313165831.0,22,0,419,0
372961130.0,22,14,428,0
312794676.0,22,0,419,0
372722880.0,22,82,482,0
310840067.0,22,82,482,0
315025577.0,22,7,423,0
372726111.0,22,231,593,1
372731556.0,22,232,594,0
162922029.0,22,1,21,0
353884127.0,22,0,419,0
312691887.0,22,0,419,0
372812517.0,22,233,62,1
312446700.0,22,2,420,0
312446694.0,22,2,420,0
372731645.0,22,234,595,0
368777211.0,22,10,330,0
288520776.0,22,68,18,1
309553229.0,22,68,18,1
119065763.0,22,21,433,0
117196546.0,22,235,248,0
372966859.0,22,235,248,0
372696482.0,22,0,419,0
317009332.0,22,236,596,0
311909568.0,22,123,514,0
372812514.0,22,237,597,1
328149275.0,22,0,419,0
310558569.0,22,62,465,0
372727284.0,22,238,374,0
372739870.0,22,195,137,0
310570136.0,22,239,598,0
373083306.0,22,240,599,0
312108743.0,22,4,23,0
368785152.0,22,0,419,0
314628203.0,22,0,419,0
368778186.0,22,40,332,0
312468654.0,22,241,600,0
311016751.0,22,134,522,0
312794698.0,22,0,419,0
211785143.0,22,10,330,0
322565703.0,22,134,522,0
372726147.0,22,242,386,1
372694835.0,22,0,419,0
372983722.0,22,243,601,0
372733536.0,22,244,321,0
321112910.0,22,0,419,0
372870245.0,22,37,82,0
372742466.0,22,37,82,0
372813692.0,22,37,82,0
310756839.0,22,0,419,0
310531429.0,22,0,419,0
315384568.0,22,0,419,0
368735970.0,22,2,420,0
312470659.0,22,10,330,0
227788410.0,22,245,602,0
321112829.0,22,246,603,0
209272983.0,22,1,21,0
300348197.0,22,14,428,0
313340744.0,22,247,369,0
310504961.0,22,0,419,0
321110552.0,22,23,435,0
373076356.0,22,248,604,0
368783897.0,22,10,330,0
310991344.0,22,148,533,0
372725884.0,22,249,605,1
372681927.0,22,76,476,0
372739894.0,22,76,476,0
298313702.0,22,3,25,0
372681109.0,22,0,419,0
312357788.0,22,250,606,0
315032898.0,22,66,469,0
310511362.0,22,59,462,0
321139472.0,22,251,607,0
215464936.0,22,0,419,0
339213343.0,22,252,608,0
311969863.0,22,253,609,0
312450280.0,22,45,451,0
372878758.0,22,62,465,0
368783613.0,22,254,610,0
372726607.0,22,254,610,1
372722860.0,22,0,419,0
312450835.0,22,37,82,0
372526934.0,22,10,330,0
350447995.0,22,255,361,0
373150692.0,22,255,361,0
368763702.0,22,2,420,0
368763700.0,22,2,420,0
310847932.0,22,133,521,0
310559052.0,22,60,463,0
312468529.0,22,216,582,0
249756933.0,22,256,611,0
312451678.0,22,18,161,0
372681234.0,22,125,516,0
311277936.0,22,257,612,0
313670325.0,22,258,613,0
368775193.0,22,259,614,0
373155073.0,22,121,212,0
372822942.0,22,123,514,0
311415792.0,22,260,615,0
333092686.0,22,40,332,0
314221488.0,22,40,332,0
285031496.0,22,0,419,0
372810467.0,22,2,420,0
372681818.0,22,92,491,0
372722873.0,22,146,531,0
372739886.0,22,92,491,0
119065760.0,22,26,436,0
273200033.0,22,40,332,0
372980307.0,22,261,616,0
368736395.0,22,2,420,0
298313897.0,22,3,25,0
372696513.0,22,0,419,0
310795324.0,22,7,423,0
372810459.0,22,2,420,0
311859958.0,22,109,74,0
300849591.0,22,35,445,0
373156447.0,22,10,330,0
368753597.0,22,0,419,0
373156094.0,22,262,320,0
359487326.0,22,263,617,0
372725933.0,22,37,82,0
372812275.0,22,264,618,1
298313911.0,22,3,25,0
317009323.0,22,88,487,0
312452127.0,22,265,619,0
322986367.0,22,7,423,0
368758436.0,22,266,620,0
310559210.0,22,0,419,0
306660538.0,22,0,419,0
368753933.0,22,40,332,0
315180451.0,22,267,621,0
372872874.0,22,268,622,0
368783429.0,22,40,332,0
317009320.0,22,11,425,0
372554827.0,22,269,623,0
328119510.0,22,0,419,0
315654286.0,22,0,419,0
310465779.0,22,270,624,0
309469830.0,22,0,419,0
310559054.0,22,0,419,0
321774708.0,22,0,419,0
368735083.0,22,271,625,0
372871532.0,22,271,625,0
304708183.0,22,10,330,0
38788486.0,22,10,330,0
315252516.0,22,0,419,0
260010366.0,22,1,21,0
372980337.0,22,58,461,0
310472196.0,22,58,461,0
372959804.0,22,272,134,1
368741023.0,22,2,420,0
312091759.0,22,4,23,0
314843175.0,22,0,419,0
269534784.0,22,2,420,0
311100525.0,22,0,419,0
372681559.0,22,78,478,0
372726776.0,22,273,626,1
312454415.0,22,274,627,0
301533783.0,22,0,419,0
117755891.0,22,275,628,0
372696391.0,22,0,419,0
372828530.0,22,91,490,0
368806364.0,22,10,330,0
310335466.0,22,125,516,0
372696527.0,22,0,419,0
312520238.0,22,276,629,0
368783673.0,22,0,419,0
306488051.0,22,35,445,0
311310543.0,22,10,330,0
123345211.0,22,0,419,0
372812161.0,22,277,630,1
372722634.0,22,0,419,0
372727028.0,22,2,420,1
310559272.0,22,0,419,0
372960919.0,22,278,337,1
373159923.0,22,279,631,0
307830556.0,22,280,376,1
312446693.0,22,2,420,0
312446691.0,22,2,420,0
321774761.0,22,0,419,0
312997415.0,22,281,632,0
373153090.0,22,282,233,1
310408777.0,22,30,440,0
372869262.0,22,0,419,0
368735888.0,22,2,420,0
306305284.0,22,2,420,0
372960115.0,22,2,420,1
310228284.0,22,283,633,0
372723794.0,22,2,420,0
373075828.0,22,2,420,0
372750947.0,22,0,419,0
312152510.0,22,183,558,0
312449890.0,22,284,634,0
373109539.0,22,28,438,0
373155025.0,22,28,438,0
368752467.0,22,10,330,0
373150921.0,22,121,212,0
311693539.0,22,0,419,0
312447092.0,22,10,330,0
312447100.0,22,10,330,0
332168659.0,22,285,635,0
372696375.0,22,0,419,0
316804708.0,22,220,584,0
372681223.0,22,123,514,0
106756743.0,22,0,419,0
372960062.0,22,0,419,1
321774740.0,22,286,636,0
310210686.0,22,2,420,0
320680843.0,22,287,300,0
372694096.0,22,0,419,0
372726145.0,22,288,637,1
317001250.0,22,51,455,0
318146616.0,22,8,424,0
334199216.0,22,18,161,0
298114632.0,22,0,419,0
372829177.0,22,289,638,0
372696423.0,22,0,419,0
368778263.0,22,40,332,0
339560632.0,22,92,491,0
308248044.0,22,290,639,0
372739337.0,22,291,640,0
312152977.0,22,146,531,0
312451862.0,22,10,330,0
372681544.0,22,78,478,0
372739780.0,22,78,478,0
321139134.0,22,12,426,0
368737479.0,22,0,419,0
372696469.0,22,0,419,0
312450805.0,22,37,82,0
372687988.0,22,4,23,0
372812513.0,22,292,282,1
301017460.0,22,230,592,0
372962061.0,22,230,592,0
306160954.0,22,293,263,0
372728482.0,22,37,82,0
372970215.0,22,121,212,0
372960184.0,22,294,641,1
372959463.0,22,25,92,0
316780127.0,22,25,92,0
312468515.0,22,10,330,0
372680812.0,22,295,642,0
373082725.0,22,296,292,0
312451079.0,22,121,212,0
373155476.0,22,297,643,0
312468591.0,22,7,423,0
123347107.0,22,7,423,0
372696447.0,22,0,419,0
372960130.0,22,69,471,1
372959902.0,22,37,82,0
373076380.0,22,37,82,0
373075819.0,22,2,420,0
316099022.0,22,0,419,0
373112224.0,22,298,644,0
333925188.0,22,299,418,0
372810535.0,22,2,420,0
312450952.0,22,300,645,0
372725918.0,22,37,82,0
321774759.0,22,222,586,0
329482648.0,22,301,646,0
349622760.0,22,301,646,1
271123758.0,22,0,419,0
312108739.0,22,302,79,0
368774017.0,22,303,647,0
368735355.0,22,271,625,0
372722629.0,22,12,426,0
332075908.0,22,0,419,0
373108521.0,22,33,443,0
372957321.0,22,2,420,0
373107394.0,22,304,648,0
373082721.0,22,305,286,0
372980252.0,22,306,649,0
320766662.0,22,0,419,0
372956785.0,22,0,419,0
312451147.0,22,121,212,0
372696517.0,22,0,419,0
372812263.0,22,307,402,1
372813334.0,22,121,212,0
372962069.0,22,33,443,0
298314054.0,22,3,25,0
372750837.0,22,180,357,0
372872705.0,22,1,21,0
372724854.0,22,1,21,0
368745906.0,22,2,420,1
298313697.0,22,3,25,0
298314056.0,22,3,25,0
365321907.0,22,1,21,0
297801095.0,22,308,390,0
372695460.0,22,122,513,0
372733267.0,22,309,650,0
373111356.0,22,310,651,0
38810950.0,22,10,330,0
372965273.0,22,10,330,0
327628937.0,22,0,419,0
320008704.0,22,78,478,0
207453656.0,22,311,652,0
236898300.0,22,312,653,0
310559250.0,22,0,419,0
373083301.0,22,313,654,0
306266622.0,22,314,655,0
306645622.0,22,281,632,0
372979680.0,22,0,419,0
314843198.0,22,0,419,0
373108496.0,22,68,18,1
372864846.0,22,2,420,0
372724584.0,22,92,491,0
372864850.0,22,2,420,0
306817844.0,22,315,656,0
372812229.0,22,315,656,1
314251244.0,22,316,55,0
372878433.0,22,146,531,0
312452458.0,22,18,161,0
312453161.0,22,18,161,0
124705021.0,22,158,539,0
312926198.0,22,0,419,0
312468603.0,22,43,450,0
372739464.0,22,43,450,0
372546152.0,22,317,366,0
372721611.0,22,0,419,0
252276646.0,22,0,419,0
372739455.0,22,0,419,0
372688361.0,22,318,84,0
372670830.0,22,319,287,1
321465332.0,22,0,419,0
122429472.0,22,220,584,0
372739442.0,22,15,429,0
312447978.0,22,320,657,0
372979684.0,22,0,419,0
368806398.0,22,18,161,0
372298069.0,22,10,330,0
368776702.0,22,321,370,0
372823285.0,22,92,491,0
312997416.0,22,23,435,0
307461746.0,22,322,658,0
313417088.0,22,5,421,0
318131773.0,22,8,424,0
372980233.0,22,323,659,0
372683062.0,22,4,23,0
300847676.0,22,158,539,0
312108479.0,22,324,660,0
372959795.0,22,325,661,1
310228225.0,22,40,332,0
372865000.0,22,2,420,0
312002994.0,22,53,457,0
310726196.0,22,326,662,0
321139215.0,22,14,428,0
372532521.0,22,97,495,0
310429584.0,22,0,419,0
372866273.0,22,37,82,0
275689012.0,22,0,419,0
210322310.0,22,10,330,0
316099249.0,22,0,419,0
372684761.0,22,10,330,0
372980272.0,22,79,479,0
310247984.0,22,327,663,0
225512420.0,22,328,664,0
312152986.0,22,51,455,0
372721606.0,22,0,419,0
323476768.0,22,11,425,0
312221897.0,22,4,23,0
372725878.0,22,329,665,1
227859967.0,22,1,21,0
372812265.0,22,330,224,1
196003053.0,22,331,301,1
315767694.0,22,43,450,0
312468606.0,22,43,450,0
368755160.0,22,2,420,0
372525946.0,22,332,666,0
317048600.0,22,332,666,0
372979939.0,22,222,586,0
372687056.0,22,290,639,0
372532435.0,22,333,667,0
161487385.0,22,334,668,0
372878308.0,22,11,425,0
368782352.0,22,10,330,0
372550380.0,22,335,669,0
321752823.0,22,23,435,0
310425451.0,22,2,420,1
331143185.0,22,336,310,0
274931509.0,22,0,419,0
368758941.0,22,37,82,0
312516521.0,22,165,543,0
372823843.0,22,337,670,0
321774764.0,22,230,592,0
372884300.0,22,338,671,0
311073909.0,22,0,419,0
318848778.0,22,339,672,0
315032714.0,22,7,423,0
373153157.0,22,340,406,0
307062320.0,22,341,136,0
372878764.0,22,1,21,0
373075862.0,22,342,673,1
372957117.0,22,2,420,0
360871436.0,22,1,21,0
372527035.0,22,343,674,0
119065767.0,22,0,419,0
327677278.0,22,0,419,0
312449501.0,22,121,212,0
372732451.0,22,10,330,0
312468611.0,22,344,317,0
312468608.0,22,344,317,0
306160384.0,22,1,21,0
321755379.0,22,222,586,0
372526924.0,22,42,449,0
372812245.0,22,345,675,1
306149036.0,22,346,676,0
372539850.0,22,56,460,0
314521728.0,22,347,339,0
368719103.0,22,348,187,0
312450274.0,22,45,451,0
372672027.0,22,2,420,0
312446688.0,22,2,420,0
312446686.0,22,2,420,0
372532526.0,22,194,567,0
262866563.0,22,0,419,0
372881239.0,22,349,677,0
372527475.0,22,350,304,0
372822950.0,22,78,478,0
311016795.0,22,148,533,0
373158718.0,22,351,165,0
308449024.0,22,0,419,0
372680784.0,22,352,678,0
289263604.0,22,353,234,0
312447953.0,22,37,82,0
273393486.0,22,354,415,0
372980334.0,22,7,423,0
372527106.0,22,42,449,0
372829181.0,22,355,180,0
372680092.0,22,356,679,0
312451263.0,22,121,212,0
368735936.0,22,2,420,0
372957115.0,22,2,420,0
372722869.0,22,169,546,0
368735890.0,22,2,420,0
372722335.0,22,0,419,0
323477650.0,22,6,422,0
372670831.0,22,357,680,1
372878278.0,22,358,681,0
340010489.0,22,2,420,0
311319401.0,22,4,23,0
212398831.0,22,359,409,0
368766500.0,22,10,330,0
310375702.0,22,360,682,0
312155166.0,22,360,682,0
372696351.0,22,0,419,0
316642265.0,22,361,683,0
311261182.0,22,0,419,0
317009273.0,22,133,521,0
372822847.0,22,362,684,0
368733585.0,22,54,458,0
372696405.0,22,0,419,0
117187531.0,22,216,582,0
373075893.0,22,174,550,1
368733653.0,22,54,458,0
373155014.0,22,0,419,0
372726133.0,22,363,264,1
372525403.0,22,243,601,0
372686344.0,22,243,601,0
318120561.0,22,275,628,0
349875941.0,22,364,685,0
373159901.0,22,0,419,0
310845167.0,22,1,21,0
372823278.0,22,0,419,0
321468859.0,22,66,469,0
321139214.0,22,6,422,0
368737976.0,22,40,332,0
313647347.0,22,365,686,1
372960179.0,22,226,589,1
312448698.0,22,190,564,0
373155002.0,22,121,212,0
372670252.0,22,7,423,0
306684471.0,22,236,596,0
311163815.0,22,220,584,0
321000462.0,22,220,584,0
310340025.0,22,366,687,1
314974479.0,22,367,688,1
372961155.0,22,368,689,1
372726664.0,22,206,575,1
256723671.0,22,0,419,0
373155052.0,22,121,212,0
317008199.0,22,8,424,0
310607529.0,22,1,21,0
340919894.0,22,0,419,0
372545737.0,22,369,690,0
368737701.0,22,246,603,0
315252585.0,22,0,419,0
372812510.0,22,370,407,1
372884231.0,22,371,691,0
308382460.0,22,66,469,0
298313903.0,22,3,25,0
372525396.0,22,2,420,0
372871303.0,22,2,420,0
308059489.0,22,0,419,0
368736293.0,22,2,420,0
372687757.0,22,372,692,0
236444988.0,22,10,330,0
312451681.0,22,373,693,0
312548595.0,22,40,332,0
372812580.0,22,61,464,0
250231694.0,22,0,419,0
323122851.0,22,10,330,0
317001238.0,22,0,419,0
368766351.0,22,374,694,0
328203032.0,22,10,330,0
336811953.0,22,375,147,0
372525908.0,22,10,330,0
372971132.0,22,121,212,0
335450291.0,22,0,419,0
368746096.0,22,376,393,0
372883920.0,22,180,357,0
306542408.0,22,243,601,0
313646350.0,22,138,111,1
372696504.0,22,0,419,0
368733657.0,22,7,423,0
372739723.0,22,344,317,0
372696430.0,22,0,419,0
373152820.0,22,121,212,0
372528343.0,22,18,161,0
315579841.0,22,377,695,0
312468702.0,22,378,277,0
372539869.0,22,379,342,0
310429580.0,22,0,419,0
275366849.0,22,380,397,0
123347091.0,22,23,435,0
314727175.0,22,62,465,0
317009288.0,22,62,465,0
372750952.0,22,0,419,0
372823110.0,22,7,423,0
372534961.0,22,381,696,0
300849603.0,22,0,419,0
318848632.0,22,92,491,0
321065482.0,22,0,419,0
372878294.0,22,31,441,0
124694804.0,22,92,491,0
372682279.0,22,382,697,0
372957796.0,22,146,531,0
317001253.0,22,0,419,0
176745163.0,22,0,419,0
310559048.0,22,383,698,0
306042570.0,22,12,426,0
372696459.0,22,0,419,0
306768589.0,22,0,419,0
372971684.0,22,384,699,0
310974454.0,22,385,700,0
372739519.0,22,386,701,0
312468615.0,22,108,503,0
312468613.0,22,108,503,0
368795934.0,22,108,503,0
301042673.0,22,108,503,0
372680930.0,22,387,702,0
298323362.0,22,0,419,0
321112915.0,22,90,489,0
372979914.0,22,90,489,0
312293295.0,22,388,183,0
321468817.0,22,0,419,0
315580477.0,22,0,419,0
322987271.0,22,0,419,0
372525846.0,22,93,492,0
317009265.0,22,76,476,0
312470000.0,22,389,703,0
372726695.0,22,390,704,1
296712537.0,22,68,18,1
372750949.0,22,0,419,0
373160339.0,22,195,137,0
368318356.0,22,391,705,0
368752832.0,22,10,330,0
372721615.0,22,0,419,0
372823520.0,22,5,421,0
368784771.0,22,10,330,0
372960059.0,22,392,706,1
372696409.0,22,0,419,0
312453295.0,22,393,325,0
310308266.0,22,0,419,0
312152999.0,22,0,419,0
312449485.0,22,31,441,0
372971292.0,22,121,212,0
372727024.0,22,394,707,1
373153025.0,22,2,420,1
119541224.0,22,25,92,0
310550073.0,22,3,25,0
372688337.0,22,395,708,0
372980230.0,22,396,56,0
310558599.0,22,396,56,0
372959905.0,22,397,709,1
336812640.0,22,0,419,0
312448181.0,22,398,710,0
372872032.0,22,121,212,0
372683743.0,22,399,225,0
372680806.0,22,400,711,0
372961133.0,22,225,588,1
317009262.0,22,0,419,0
372670812.0,22,401,712,1
372696496.0,22,0,419,0
372960190.0,22,402,713,1
112209984.0,22,0,419,0
315555148.0,22,339,672,0
372869368.0,22,1,21,0
372810452.0,22,2,420,0
372532469.0,22,403,714,0
311693197.0,22,21,433,0
322986654.0,22,0,419,0
372739406.0,22,404,715,0
314219728.0,22,0,419,0
372681231.0,22,0,419,0
372536188.0,22,1,21,0
345159196.0,22,405,716,1
122091177.0,22,199,570,0
372722611.0,22,199,570,0
372812252.0,22,406,717,1
311362182.0,22,40,332,0
311398174.0,22,194,567,0
373150934.0,22,37,82,0
372817129.0,22,407,718,0
322114886.0,22,10,330,0
306620329.0,22,25,92,0
300827525.0,22,0,419,0
372739834.0,22,0,419,0
310559045.0,22,35,445,0
368784360.0,22,10,330,0
323888916.0,22,2,420,1
295152278.0,22,408,408,0
368747689.0,22,2,420,1
300847675.0,22,54,458,0
368766174.0,22,409,719,0
368747257.0,22,410,254,0
317001019.0,22,0,419,0
372527357.0,22,18,161,0
272541395.0,22,0,419,0
317574806.0,22,0,419,0
372726390.0,22,411,238,1
310991381.0,22,0,419,0
317009321.0,22,0,419,0
372670814.0,22,412,720,1
372722612.0,22,133,521,0
322565804.0,22,7,423,0
325487057.0,22,0,419,0
321537283.0,22,0,419,0
321139444.0,22,7,423,0
372696491.0,22,0,419,0
184776848.0,22,413,721,0
372724281.0,22,21,433,0
166226732.0,22,301,646,1
372550626.0,22,5,421,0
372733909.0,22,414,722,0
372726149.0,22,2,420,1
372670693.0,22,2,420,0
372532456.0,22,415,723,0
372959854.0,22,37,82,0
372671966.0,22,37,82,0
312469160.0,22,416,724,0
368735928.0,22,2,420,0
312451254.0,22,121,212,0
372822585.0,22,417,725,0
266386450.0,22,418,205,0
372681271.0,22,90,489,0
311016778.0,22,90,489,0
372815931.0,22,419,159,0
317009279.0,22,148,533,0
322986407.0,22,7,423,0
309015577.0,22,1,21,0
312450804.0,22,37,82,0
361712794.0,22,420,726,0
306355819.0,22,3,25,0
372812516.0,22,2,420,1
372696475.0,22,0,419,0
29755438.0,22,10,330,0
307438982.0,22,60,463,0
372963149.0,22,0,419,0
310429582.0,22,0,419,0
332685665.0,22,421,727,1
372681824.0,22,0,419,0
311906366.0,22,0,419,0
373076344.0,22,422,728,0
